-8.275345498213937390e-01,5.530400228118196537e+00,1.247052864043052978e+01,2.026051610856848129e+01,2.609477036989301268e+01,3.319616193209276389e+01,3.729775271296330175e+01,3.905147798213874921e+01,3.786149228194062744e+01,2.703354493943697889e+01,2.474733870156705962e+01,2.627821950178258703e+01,3.171003905486668373e+01,5.281830947965863743e+01,6.179525069375176827e+01,6.636718153530546260e+01,6.601752301687611180e+01,6.560991427237331663e+01,6.035928726584461401e+01,6.211333553479744296e+01,5.501852015855365607e+01,4.641289971421974769e+01
-1.054037698102274589e+01,-1.039765564468052617e+01,-5.495472752500063507e-01,3.059554391067649703e+00,8.058276089697756106e+00,1.546999677450003219e+01,2.104067573454540252e+01,2.426039477840004110e+01,2.688770846913939749e+01,2.362103825712711114e+01,2.095637407388039719e+01,2.621233533931172133e+01,2.962861772357791779e+01,4.342725054654420092e+01,5.199165207215446571e+01,5.689084809536780085e+01,5.880514726374622114e+01,6.103118272308347514e+01,6.237342020623782446e+01,6.043191564271910465e+01,5.612979264290697756e+01,4.951565278821362881e+01
-1.416131432691599912e+01,-2.305446914930780622e+01,-1.827673575112203253e+01,-1.427619582079023530e+01,-1.060055411124085367e+01,-3.408200485153429327e+00,3.231285352045233594e+00,6.837314865460029978e+00,8.943280554712146113e+00,1.071522395112788217e+01,9.539399073622007563e+00,1.115159331049835600e+01,1.676274747957631917e+01,2.821986220330018114e+01,3.478546100355288218e+01,3.844847956582452753e+01,4.249617710449365404e+01,4.481864166035938979e+01,4.839916625912974268e+01,5.074792104643074708e+01,5.073684651451367245e+01,4.764920178892862168e+01
-3.103187693018844584e+01,-3.107074521540289425e+01,-3.028481915635893529e+01,-2.501875776793076511e+01,-1.744631713564012898e+01,-9.560341448241160833e+00,-4.867751248939384823e-01,-3.726177248047861212e+00,-7.743552291357445938e+00,-3.766700090664016898e+00,-7.265427508059474349e+00,-6.831409340186837653e+00,-1.143980708483468334e+00,5.755697081923244696e+00,1.442340252344092733e+01,1.441629313516932598e+01,1.647746749930502119e+01,1.997049313108072965e+01,2.706536447152393521e+01,3.419375644254250801e+01,4.583253050079383684e+01,5.328446518427790579e+01
-1.533032193116468989e+01,-3.261556580722390208e+01,-3.017543247903995507e+01,-2.426348284185860393e+01,-1.583473802393200458e+01,-6.652886964292520133e+00,-3.866725584121923021e+00,-7.867566265019377170e+00,-8.881213330158971075e+00,-1.581176035223779763e+01,-2.062412600078914693e+01,-2.232876472502903198e+01,-2.271794663410946669e+01,-1.835551235239290691e+01,-8.756715508515299007e+00,-1.343367170989404258e+01,-1.429686647520429688e+01,-9.674351398440194316e+00,1.342321169722708873e-01,1.803225505818591046e+01,4.181181793202813424e+01,2.636070732650205173e+01
-3.721087660183820844e+01,-3.206278083243705623e+01,-2.844046727563727472e+01,-2.209011498035943077e+01,-1.334172122007203143e+01,-4.021371985414589290e+00,-9.306904691484305658e-01,-7.000394322037209349e+00,-1.289794836086366558e+01,-1.821991529929437093e+01,-2.242219410053621687e+01,-2.557687628784879053e+01,-2.535894471494066238e+01,-2.118586437341036799e+01,-1.223497255548772955e+01,-2.167697831702662370e+01,-3.283948142901317624e+01,-3.251827325155318249e+01,-1.551195269175605063e+01,2.471503211132585420e+00,3.026235409886430716e+01,2.712954610061024141e+01
-3.748813791936481721e+01,-2.938913419043183239e+01,-2.566573145333495631e+01,-1.975859418853269744e+01,-1.159121280224189832e+01,-2.849951681879247189e+00,1.313669366386420734e+00,-4.405255910782216233e+00,-9.792809943279280560e+00,-1.476128743507160834e+01,-1.689178262686982634e+01,-1.867916482044074655e+01,-1.893747305364013300e+01,-1.718634887069492834e+01,-1.774521014384208684e+01,-2.687539576704421052e+01,-3.405331196541283134e+01,-4.169261182848549652e+01,-1.929708282965566468e+01,1.541534574478646391e+01,4.087075394922067062e+01,5.753151559477737464e+01
-3.643828679691887373e+01,-2.703290580401881016e+01,-2.512012391957887303e+01,-1.769596564329185640e+01,-1.063554066500637418e+01,-6.004649695094485651e+00,-2.620888161324728571e+00,-3.547097969481001201e+00,-7.893343813618230342e+00,-1.183655722826642887e+01,-1.060584309874593600e+01,-6.685089931896982307e+00,-1.131033947869309486e+01,-1.046276671768191591e+01,-1.380437917702329287e+01,-2.439659760596350679e+01,-3.172969352422751399e+01,-3.979681421053919621e+01,-1.542969696298405324e+01,1.414313550583028700e+01,4.121495462459279224e+01,5.934217566916959186e+01
-3.264890290818493668e+01,-2.767624541081386269e+01,-2.458265235803810356e+01,-1.893957030666933861e+01,-1.296923076732309710e+01,-7.806996835057361750e+00,-5.903719942387397168e+00,-7.906789401225978509e+00,-8.788211315084481612e+00,-9.740129180314397672e+00,-1.017961575699155219e+01,-8.655071346439399349e+00,-6.402841041491228680e+00,-1.157063304743860499e+01,-1.511723009562501829e+01,-1.525370751296395611e+01,-3.762495581139501155e+01,-4.259260660880954674e+01,-2.490649056973325060e+01,6.828023305840360990e+00,3.248272900819119968e+01,5.017727557510534098e+01
-2.684494086501399579e+01,-2.420538034563469409e+01,-2.074025323025580292e+01,-1.695147852625268570e+01,-1.217535792752823909e+01,-6.534169488016232208e+00,-8.253797896648393362e+00,-1.034308404400871950e+01,-9.279405189803583198e+00,-9.110431017110386165e+00,-1.223143475748202036e+01,-1.091289494289412687e+01,-1.378627720961048908e+01,-2.123163028715134715e+01,-2.686242240640513046e+01,-3.393289837285101385e+01,-4.255709020835456613e+01,-5.005978470434638439e+01,-2.758266108289353724e+01,-6.543499948931639665e+00,1.293410471403421980e+01,2.698429027039856010e+01
