5.328267192599509144e+03,5.344774497545480699e+03,5.376856499973595419e+03,5.405952616457032491e+03,5.425633261139906608e+03,5.457662281335492480e+03,5.476008615202697911e+03,5.487553225746754833e+03,5.494237847908823824e+03,5.496096374988613206e+03,5.497122243760277343e+03,5.509628023185569873e+03,5.532957854848179522e+03,5.556942778645728140e+03,5.591139135659651402e+03,5.615432460593977339e+03,5.642782648927451191e+03,5.644580438751770089e+03,5.654198452403505144e+03,5.659695034335883065e+03,5.659826889973496691e+03,5.660528527358222163e+03
5.298109610979650824e+03,5.314879469935091947e+03,5.327353260810598840e+03,5.365064492447603698e+03,5.400065006061109671e+03,5.415669127782543001e+03,5.443043859311736924e+03,5.477487933797147889e+03,5.485947890241101959e+03,5.486547607513201910e+03,5.491579604464030126e+03,5.503096257939577299e+03,5.525275118615238171e+03,5.547421446001773802e+03,5.580269105308853796e+03,5.599765870144915425e+03,5.624355442650223267e+03,5.641096513131966276e+03,5.654657177421131564e+03,5.655398341175584392e+03,5.662241480585027603e+03,5.662494465130786011e+03
5.261845922063485887e+03,5.276838560234568831e+03,5.301285122285842590e+03,5.318848282807727628e+03,5.348015377131172500e+03,5.384264640880037405e+03,5.415118113414677282e+03,5.443578766651373371e+03,5.469360975610881724e+03,5.473237783096506973e+03,5.477542123733725020e+03,5.487548377488289589e+03,5.507446406448472771e+03,5.518931911837041298e+03,5.535721709497645861e+03,5.563783119239988991e+03,5.592499618344636474e+03,5.627566076278894798e+03,5.632597851763691324e+03,5.651084913753218643e+03,5.659217640226259391e+03,5.660258955659528510e+03
5.249906876002897661e+03,5.260972938112106021e+03,5.275387130599195189e+03,5.299350968446560728e+03,5.329434945058148514e+03,5.366539395498530212e+03,5.387171047054092014e+03,5.393603980415201477e+03,5.421916298536390968e+03,5.429114780339215031e+03,5.432971425924341020e+03,5.438814371442635093e+03,5.455910374700181819e+03,5.455953652855234395e+03,5.483216853599956266e+03,5.519012847320552282e+03,5.551252595025375740e+03,5.552999817258550138e+03,5.616048070638564241e+03,5.637861726726689994e+03,5.648695659339156009e+03,5.651691345916001410e+03
5.236083088842394318e+03,5.245117243225100538e+03,5.256036491766250037e+03,5.277155913174140551e+03,5.318876088957878892e+03,5.356030535984457856e+03,5.375652467670675833e+03,5.384128663790951578e+03,5.389958784460206516e+03,5.391080038478481583e+03,5.393972868177319469e+03,5.398032170805286114e+03,5.404836156418402425e+03,5.413174166271788636e+03,5.446274926693561611e+03,5.469524962754227090e+03,5.478978124862041113e+03,5.510016048106333983e+03,5.560548501576779017e+03,5.614795568950527922e+03,5.628556250064084452e+03,5.633947340983515460e+03
5.220061254267605364e+03,5.228787510460400881e+03,5.239583833122233955e+03,5.262370609372295803e+03,5.311269235794697124e+03,5.350975822518551468e+03,5.371857653793391364e+03,5.378813143518754259e+03,5.379970838672918944e+03,5.386480187163154369e+03,5.391585663984958956e+03,5.387864462451560939e+03,5.392219961812687870e+03,5.398623339075505100e+03,5.412634726867771860e+03,5.439992465375685242e+03,5.442775354017825521e+03,5.471675037753260767e+03,5.527558657953576585e+03,5.570727001458752056e+03,5.600573825187041621e+03,5.618403911040435560e+03
5.196491205083955720e+03,5.218679835434811139e+03,5.230633708549537005e+03,5.262190646169422507e+03,5.304223810899410637e+03,5.344631802688915741e+03,5.373280406863823373e+03,5.389249691060930672e+03,5.389720485331959026e+03,5.396247943753224718e+03,5.400618072362114617e+03,5.398324770708360120e+03,5.405355628652292580e+03,5.411144021664654247e+03,5.418029830983663487e+03,5.431856598669239247e+03,5.428316418017418982e+03,5.454258887521416000e+03,5.482788474816185953e+03,5.574857345444447674e+03,5.590547133649032730e+03,5.597926242960284071e+03
5.197324590309828636e+03,5.209502827323356541e+03,5.230678469170959033e+03,5.264080576745610415e+03,5.308122404231805376e+03,5.352659826295858693e+03,5.379022178500209520e+03,5.397861672808480762e+03,5.406924490976404741e+03,5.414503748188243662e+03,5.419415005787600421e+03,5.422765272055832611e+03,5.426595848125383782e+03,5.428390645092742488e+03,5.427365720440689074e+03,5.433114066453465966e+03,5.427139505639489471e+03,5.446045066894916090e+03,5.495356826631423246e+03,5.566021646522198353e+03,5.580860046642605994e+03,5.587874787549334542e+03
5.196601844945847006e+03,5.211747410636181485e+03,5.240687356020994230e+03,5.276905568930351365e+03,5.316279015533344136e+03,5.361202897508908791e+03,5.389914697122958387e+03,5.407766056602485151e+03,5.423059072618877508e+03,5.431558926531599354e+03,5.436800370148859656e+03,5.440535250309250841e+03,5.440343826133400398e+03,5.438540627533222505e+03,5.429160297041045851e+03,5.430163040721933612e+03,5.427313349038250635e+03,5.427826402713072639e+03,5.496568025626521376e+03,5.557773717475836747e+03,5.572545026931739812e+03,5.580132709456063822e+03
5.208728596684334661e+03,5.229615955266475794e+03,5.264431339255121202e+03,5.301183290144228522e+03,5.337239566723806092e+03,5.368810603763409745e+03,5.395182978881152849e+03,5.424066916228870468e+03,5.445889317348505756e+03,5.455562622921289403e+03,5.453773367923339720e+03,5.455903013505180752e+03,5.452396300110754964e+03,5.434982169016100670e+03,5.425051593359467915e+03,5.427322698420297456e+03,5.415712373004114852e+03,5.417787326972799747e+03,5.454183268485024200e+03,5.523505912376797824e+03,5.539515688045747993e+03,5.551524963499331534e+03
