0.000000000000000000e+00,0.000000000000000000e+00,-2.452077020077013003e+00,-2.479675913850769575e+00,-1.197251903536198370e+00,5.297784110904103727e+00,1.369805978716794925e+01,2.311690559786347876e+01,2.321734317765731248e+01,1.980637586081775225e+01,1.808895973933158530e+01,2.228852583735351800e+01,2.714063996224831499e+01,3.355194836395639868e+01,4.209423646896539140e+01,4.692806726970229647e+01,4.774090082347538555e+01,4.774090082347538555e+01,4.673049110207102785e+01,3.772988176651415415e+01,nan,nan
-9.379555746509140590e-01,-9.254836034024265246e+00,-1.425254513874006079e+01,-1.403839301663811057e+01,-1.035954150292309350e+01,1.565712652154616080e-01,7.997135657194121450e+00,1.663109856793471408e+01,2.177239979573460005e+01,1.885128357722533110e+01,1.860429253418442386e+01,2.216767750480084942e+01,2.669565989234342851e+01,3.070927524213129800e+01,3.451294269747722865e+01,3.777576414648956415e+01,4.390512566516099469e+01,4.601130002201080060e+01,4.016703647371832631e+01,3.522857802008002182e+01,3.592695777569497295e+01,3.772988176651415415e+01
-5.723969141708948882e+00,-1.778343827688968304e+01,-2.703412713516445365e+01,-2.219225294626812683e+01,-1.724595635415425932e+01,-9.540312870073648810e+00,-7.615984838448639493e-01,9.796506927846166946e+00,1.459887712635463686e+01,1.158859411483172153e+01,1.368568062674330577e+01,1.694603551279760723e+01,1.835865747881598509e+01,1.996023114604486182e+01,2.471246304735996091e+01,2.666775862142731057e+01,3.148175595696011442e+01,3.526200210351180431e+01,3.461730280025221873e+01,3.271071020652289008e+01,3.255780849799975840e+01,3.296518311341969820e+01
-8.289112100837883190e+00,-2.216781188933782687e+01,-2.641356241435278207e+01,-2.439587276442216535e+01,-1.910742445235246123e+01,-1.219053986349081242e+01,-8.633511302509759844e+00,-4.893131288310542004e+00,-6.064124436456040712e+00,-3.944812313795409864e+00,-5.778005139367451193e+00,-2.693766482736464241e+00,1.159365804631306673e+00,-1.600479552590513777e+00,3.743863044772297144e+00,6.698383442724662018e+00,3.821744740846952482e+00,9.936509690615821455e+00,1.907095907149505365e+01,2.888074091089674766e+01,3.113889424426452024e+01,3.086083021983904473e+01
-1.022293682709641871e+01,-2.122897691606794979e+01,-2.203230387806161161e+01,-2.232462871548614203e+01,-1.272348168744611030e+01,-4.446193094089721853e+00,-3.009568997783389932e+00,-8.174533845402947918e+00,-1.965210315279182396e+01,-2.197123578452374204e+01,-2.172373234834685718e+01,-2.293450170109917963e+01,-2.131122742149000260e+01,-1.609276777169088746e+01,-1.285495158752382849e+01,-1.442012396272548358e+01,-2.251542844361847528e+01,-1.065184908101673500e+01,6.369582847424680949e+00,2.048400239386955946e+01,2.981286508225730358e+01,2.911852101948807103e+01
-1.457482945253013895e+01,-1.625433662766954512e+01,-1.741404096349106112e+01,-1.530230949021552078e+01,-3.977167600567554473e+00,2.577384061717566510e+00,3.134528385485282342e+00,-3.529003617699345341e+00,-1.132963878453483630e+01,-1.471196088876331487e+01,-1.778255000457920687e+01,-2.271682052686446696e+01,-2.138251995249174797e+01,-1.583361360620710911e+01,-1.276070647428969096e+01,-1.635462461570114101e+01,-2.902616361077707552e+01,-2.918297309849367593e+01,-1.013163162185992405e+01,1.040951439297714387e+01,3.046416990849866124e+01,2.765355652608377568e+01
-1.457482945253013895e+01,-1.457482945253013895e+01,-1.457482945253013895e+01,-1.241181266892544954e+01,-3.279134423613868421e+00,3.881281984105044103e+00,3.881281984105044103e+00,1.292968919378836290e+00,-4.168706529684641282e+00,-5.993782657537849445e+00,-8.413660507151689671e+00,-8.767762940826287377e+00,-8.751708151686216297e+00,-8.433002852816571249e+00,-7.432214299534280144e+00,-1.381622944058653957e+01,-2.777642091534835345e+01,-3.411833902327362011e+01,-9.759425363787158858e+00,1.047630747632956627e+01,2.914105466932596755e+01,3.546616210121010226e+01
-1.377088995367739699e+01,-1.457482945253013895e+01,-1.457482945253013895e+01,-1.457482945253013895e+01,-4.328228533811852685e+00,2.817762947069240909e+00,3.881281984105044103e+00,2.812718530421989271e+00,1.754824932876545063e+00,5.571858232606246020e-01,3.537046612126687251e+00,7.575537586618338537e+00,4.292275331224118418e+00,1.868582785675243940e+00,2.950194044842646690e-02,-6.661686786732389010e+00,-2.002999024914242909e+01,-2.155726711286570207e+01,-1.218388053878697974e+00,1.908043142723090568e+01,3.055684874268081330e+01,3.564963272702516406e+01
-2.723304925056254433e+00,-1.271997840970652760e+01,-1.457482945253013895e+01,-1.083628544988005160e+01,-5.819223739129483874e+00,-4.059163635246477497e+00,-2.291142227771160833e+00,1.031134720801674121e+00,1.912493087139409909e+00,2.106536494690772088e+00,5.130730688986659516e+00,8.892503564234175428e+00,1.009792380429735204e+01,1.811271408118045656e+00,-2.147602133645705180e+00,-6.756176189703182899e+00,-1.958477283065440133e+01,-1.982085022185674461e+01,-1.849117682538235385e+00,1.344221442103571462e+01,2.613154118151851435e+01,2.907726556245324900e+01
9.147007652045431314e-01,2.892760247312253341e+00,3.875172395116351254e+00,-3.619397621896496275e+00,-5.819223739129483874e+00,-5.819223739129483874e+00,-4.908019583092027460e+00,-6.855437729682307690e-01,4.281751346504279354e+00,4.180415977935808769e+00,5.099499615327658830e+00,6.480107704247529909e+00,-3.067159683141653659e-01,-5.921276347404273110e+00,-9.816119065788370790e+00,-1.522225634414826345e+01,-2.353402722387181711e+01,-3.097250191647344764e+01,-1.173703540017868363e+01,3.449577906571903441e+00,1.463022330003332172e+01,1.604926868398433726e+01
2.031467026552491006e+00,3.720858711173605116e+00,3.849774288201842865e+00,-9.644261159528468852e-01,-5.189648470190149965e+00,-5.819223739129483874e+00,-5.819223739129483874e+00,2.887356231837657106e+00,9.018982746494657476e+00,7.069084266071513412e+00,5.810052645830182882e+00,3.575690259836846963e+00,-4.264011467802447441e+00,-9.691444020618291688e+00,-1.475718443484311138e+01,-1.994394120176730212e+01,-3.279870283188665780e+01,-4.509308582228641171e+01,-3.280142548152889503e+01,-1.557099986200137209e+01,-5.050851108318965998e+00,-8.378240491024371295e+00
2.978086625188552716e+00,4.461489409320165578e+00,4.811523076359662809e+00,9.264826186954451259e-01,-3.799929645343581797e+00,-5.819223739129483874e+00,-5.741155266610803665e+00,6.105607210138259688e+00,1.199403556325341924e+01,9.372735082945837348e+00,7.168619645671242324e+00,3.717232749094364408e+00,-4.613523665497268667e+00,-9.832784209603232739e+00,-1.342507862587081036e+01,-2.401544966732672037e+01,-4.428637354228885670e+01,-6.225007345195263042e+01,-4.932429692935602361e+01,-3.638689610540131980e+01,-2.744646787111742015e+01,-2.074167865123672527e+01
4.224831767064642918e+00,4.811523076359662809e+00,4.811523076359662809e+00,1.804880388999663410e+00,-7.953798531580105191e+00,-9.782563111397394096e+00,-8.045796720597536478e+00,3.130816872023387987e+00,8.909828331318749406e+00,1.017705109037797229e+01,8.336852657610506867e+00,4.039805922010600625e+00,-2.239785970524280856e+00,-4.750521460658092110e+00,-1.094729692104829155e+01,-2.548899896088096284e+01,-4.890579044205333048e+01,-6.729757595215141919e+01,-6.423287640570288204e+01,-4.140912134109657927e+01,-2.607059030093387264e+01,-1.814451535474745469e+01
3.393576793091597210e+00,4.811523076359662809e+00,4.811523076359662809e+00,-6.578622003328746359e+00,-1.531721874411960016e+01,-1.218730078616590617e+01,-9.565169810264706030e+00,-3.174055542363021232e+00,6.148104575464458321e+00,9.849726115887278866e+00,8.192575554727227427e+00,4.735955980337166693e+00,7.572301659908589500e+00,1.024154062290563161e+01,1.207904496723131160e+00,-2.134267481338065409e+01,-4.419059107841712830e+01,-5.566956831991501531e+01,-5.729467628318252537e+01,-3.650074428467178222e+01,-2.139346722747268359e+01,-1.349230405506295938e+01
0.000000000000000000e+00,1.123161587926915672e+00,-2.411560190545060323e+00,-1.531721874411960016e+01,-1.531721874411960016e+01,-1.252984897928854480e+01,-1.007552658320491901e+01,-4.246415064659231575e+00,3.222111094133651932e+00,6.813503792391202296e+00,6.193742190891498467e+00,8.589706179641325434e+00,1.484584030118094233e+01,1.793542864541541348e+01,8.746914028822175169e+00,-1.299784061088848830e+01,-3.495146331959585950e+01,-4.296509829100887146e+01,-4.043560246513970924e+01,-2.400237752484554221e+01,-1.362911165133482427e+01,-7.234443880496655765e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.472602201632980723e-01,-9.135263021613354795e+00,-1.205378513351752190e+01,-1.293168967016299575e+01,-1.059805463176962803e+01,-8.279932622618616733e+00,-4.736273981606245798e+00,-8.334412240774327074e-01,1.347911406406637980e+00,9.101639375982813362e+00,1.551144383444170671e+01,1.985532057175078080e+01,9.913822469497063139e+00,-4.052440530408603081e+00,-2.034748374638002133e+01,-2.494599747568918247e+01,-2.120610044748809742e+01,-1.342122127267793985e+01,-6.105050936346742674e+00,-1.984418193856981816e+00
8.660064546644207439e+00,1.074544967694146180e+01,2.520609392429832951e+00,-2.541811267385128303e+00,-5.966007513714430388e+00,-9.332680669846922683e+00,-1.622879971106158337e+01,-1.854460196244599501e+01,-1.385650692845774756e+01,-6.732833579510042910e+00,-2.019279310584352061e+00,4.670272398730048735e+00,1.123262014024385280e+01,1.607848627246312390e+01,1.176182493223041092e+01,2.619944182589279080e+00,-5.099398911736898299e+00,-5.981794653532233497e+00,-4.933843102476203057e+00,-1.385674478809960419e+00,-1.887153986170233111e+00,-8.636156249331179424e-01
2.338255635499717755e+01,2.444638308782941749e+01,1.512859872217268276e+01,7.518496467791919713e-01,-3.444561948144837515e-01,-5.976714155298395781e+00,-2.246509223292832758e+01,-2.526263107789418427e+01,-2.179645941939634213e+01,-1.039228026756518375e+01,-3.718082351258090057e+00,5.732599150178430136e-03,4.916310238000733079e+00,9.239787764362517919e+00,1.206061220990432048e+01,8.547272543251892785e+00,7.450657121574295161e+00,7.387586653637299605e+00,6.636649062196738669e+00,4.184719623246564879e+00,1.390470166007617081e+00,2.039958549257789855e-01
3.621592649650483509e+01,3.701923019943296822e+01,2.170377623584136018e+01,6.436861590796979726e+00,-2.414157037048425991e+00,-1.127022670578389807e+01,-2.040611897866619984e+01,-2.079650160913934087e+01,-2.024758180680873920e+01,-1.101104121972639405e+01,-3.918933659104368417e+00,4.368363122785012820e-01,-2.774308997068146709e-01,1.858528524666326120e+00,6.797881655222226982e+00,1.248619699678692996e+01,1.496174064811020799e+01,1.417947043964340992e+01,1.111009457103500608e+01,8.477378193434560671e+00,3.078789170906020445e+00,8.145786708964806166e-01
